Titulo,Nombre del Canal,Subcriptores,Vistas Totales,Numero de Comentarios,Direccion,Ratio
ESTRATEGIA CON EL ORO GANADORA INCLUSO EN LAS CRISIS 💪 | Backtesteada Durante 4 Años (XAU/USD),Trading Studio,13200,27227,45,https://www.youtube.com/watch?v=Kq80CzB1ZvU,105422944000.00003
La MEJOR ESTRATEGIA para operar el ORO [XAUUSD],YOSOYUNTRADERGANADOR,12900,24130,77,https://www.youtube.com/watch?v=aSD5wVaa7NY,52149003896.1039
✅Estrategia para operar con el ORO (XAUUSD) 2023 en Forex I Trading institucional,Santiago Trader,4290,22909,73,https://www.youtube.com/watch?v=OOgY2iLRI3Y,5775609957.534246
"Deja de Buscar ESTRATEGIAS de TRADING , Mejor HAZ ESTO",Master Traders,122000,134525,267,https://www.youtube.com/watch?v=5W-H5xsE4mA,7499138951310.861
COMO analizar en ORO XAUUSD en 3 simples pasos ESTRATEGIA GANADORA,YOSOYUNTRADERGANADOR,12900,6016,43,https://www.youtube.com/watch?v=Dy2aOGIDMBQ,23281920000.0
la MEJOR FORMA para OPERAR el XAUUSD (ORO) en FOREX | las ZONAS del XAUUSD,HOTMARKETGUY,6440,6196,17,https://www.youtube.com/watch?v=hN0oyuPEAaE,15115907388.235294
"ESTRATEGIA PARA XAUUSD, APRENDERAS A OPERAR EL ORO FACIL Y EFECTIVA.",DR.TRADER,2430,7099,53,https://www.youtube.com/watch?v=ba1Wphsy7ec,790922360.3773586
Estrategia Completa de XAUUSD al detalle,Enigmatic Trading,14600,22054,93,https://www.youtube.com/watch?v=BfYTQKwte6A,50548716559.139786
"LA ESTRATEGIA QUE ME DIO $120,000 USD EN ENERO",El Sensei,773000,590962,1536,https://www.youtube.com/watch?v=jpzRaYM6cgM,229893836522135.44
La mejor ESTRATEGIA para hacer trading en ORO | Estrategias de Trading,Vida Emprendedora,134000,28176,28,https://www.youtube.com/watch?v=fuk6BmAW2s0,18068866285714.285
&quot;Operando Brillantemente: Descubre mi Estrategia Ganadora en XAUUSD&quot; #trading #forex,Fx Neptune,3170,37,0,https://www.youtube.com/watch?v=ZmPt-ynLyQA,inf
&quot;Oro Brillante: Mi Estrategia Ganadora en XAUUSD&quot; #trading #forex #educaciondetrading,Fx Neptune,3170,51,0,https://www.youtube.com/watch?v=VOc2jMqRE2Y,inf
Estrategia Explosiva para el ORO (XAUUSD),Coinducation,645,2241,4,https://www.youtube.com/watch?v=RQQ51jZz3qA,233078006.24999997
"Trader, deja de perder en XAUUSD.",00XAU,4400,6257,46,https://www.youtube.com/watch?v=PWl30ZLvm8k,2633380869.565217
&quot;Operando Fortunas: Desvelando mi Estrategia Ganadora en XAUUSD&quot; #trading #forex #clasedetrading,Fx Neptune,3170,15,0,https://www.youtube.com/watch?v=9r9cUJNFFrE,inf
Estrategia Institucional XAUUSD,Johan Rincon Fx,7740,10569,50,https://www.youtube.com/watch?v=HWbY35DHIlc,12663268488.0
Las 2 Mejores Estrategias De Trading Para Empezar En 2024,Alex Ruiz,297000,182867,284,https://www.youtube.com/watch?v=PtQXzCit-K8,56797588742957.75
How To Trade Gold (XAU/USD) In 2024 #trading #trader #forex #xauusd #gold,Words of Rizdom,237000,21297,17,https://www.youtube.com/watch?v=JAgP1f1wH0o,70366540764705.89
"A melhor estratégia para XAU USD, OURO, GOLD no M5",Wall Street Invest,398000,20451,74,https://www.youtube.com/watch?v=rAz9PGYChWs,43777300054054.06
Revelada a Estratégia Secreta no XAUUSD - FOREX,SOS InterForex,3140,10140,14,https://www.youtube.com/watch?v=6SMPfL2EFjs,7141167428.571429
• Forex Gold Trading Strategy Live | Forex Gold Live Trading Tutorial 2022,Precious Pips,4790,337100,284,https://www.youtube.com/watch?v=kY4jOziglF0,27234000387.323948
Así se USA la MEJOR ESTRATEGIA de TRADING que EXISTE ( Fibonacci ),Master Traders,122000,146657,318,https://www.youtube.com/watch?v=CyBzabXTtQA,6864285496855.347
cómo GANAR ENTRADAS en XAUUSD | Estrategia para XAUUSD FIBONACCI SMART MONEY CONCEPTS,HOTMARKETGUY,6440,864,1,https://www.youtube.com/watch?v=VbzryViESC0,35833190400.0
Estrategia De Trading En Scalping Para Principiantes,Alex Ruiz,297000,200322,240,https://www.youtube.com/watch?v=omEXiOg5F4o,73625847075000.0
🤑 Estrategia GANADORA de Trading Scalping de 1 Minuto (+96% Winrate),Trading con Dinero Fácil,49400,258181,616,https://www.youtube.com/watch?v=_22oCPoGqFk,1022815885000.0
Live XAUUSD GOLD- My Trading Strategy-08/10/24,FOREX & GOLD,144000,11371,0,https://www.youtube.com/watch?v=Y0H-DUJ5oQQ,inf
✅ Cómo tomar entradas en el ORO (XAUUSD) 2023 en Forex I Trading institucional,Santiago Trader,4290,7072,28,https://www.youtube.com/watch?v=kGD9ac9Khxc,4648349828.571429
✅ ¿Cómo analizar el ORO? I XAUUSD I Trading institucional,Santiago Trader,4290,6161,13,https://www.youtube.com/watch?v=WmvnP89Q_gM,8722127700.0
NFP News Trading 100% Profit  XAUUSD (Gold),Nazmul Forex,10100,447425,399,https://www.youtube.com/watch?v=cM91G8T7UzU,114390536967.41853
Estrategia para operar GOLD XAUUSD paso a paso 2024,kathcastello,1620,274,4,https://www.youtube.com/watch?v=I76vVlXto8Q,179771399.99999997
I Found An AMAZING Trend Following Strategy #shorts,TradingLab,1260000,1037584,675,https://www.youtube.com/watch?v=YV-gwsg2Ekc,2440397568000000.0
CPI News Trade 100% Profit All Time XAUUSD,Nazmul Forex,10100,246074,267,https://www.youtube.com/watch?v=yuOPMRoro1k,94015014007.49065
700% Profit In ONE Trade Using A Secret Indicator 🤯 #shorts,Power of Trading,304000,1094473,648,https://www.youtube.com/watch?v=FL48uisUtdk,156090766617283.94
ESTRATEGIA GANADORA TRADING 🤑💲 #shorts #shortsviral #trading #forex #opcionesbinarias,Master Traders,122000,1173,13,https://www.youtube.com/watch?v=1kq1VtKHFSk,1342994769230.769
Trading CPI Gone Wrong🤦🏾. #forextrading #cpi #trading,Traders Entertainment,8690,1090164,856,https://www.youtube.com/watch?v=wjoaA-s1uF8,96173987897.66354
CAPACITACIÓN 3 | ESTRATEGIA OO FOREX GOLD XAUUSD,Lore Rodríguez #GoldGirl,332,1755,28,https://www.youtube.com/watch?v=GEp-lJumD04,6908682.857142858
100% Profit in NFP 3 September 2021,Nazmul Forex,10100,173870,146,https://www.youtube.com/watch?v=ywNeKslIziU,121482730821.91782
🤑 La ESTRATEGIA más POTENTE de SCALPING en 2023 es PERFECTA para GANAR Mucho DINERO #scalping,Trading con Dinero Fácil,49400,31120,52,https://www.youtube.com/watch?v=6yexw8dZLZ0,1460461600000.0002
"CPI - High impact news ! 10 may 2023, Profit 1300$ ✅ #xauusd #forextrading #fullmargin #forex",The Gold Analyz FX,880,75499,29,https://www.youtube.com/watch?v=VNvaSvKJtpw,2016083641.3793104
I Found A Trading Strategy With a 225% Profit Rate #shorts,TradingLab,1260000,1419304,584,https://www.youtube.com/watch?v=O2-oSMyzTzs,3858368202739725.5
"LIVE TRADING Forex $500 to $10,000 Challenge #shorts","Chris ""Swaggy C"" Williams",566000,347269,130,https://www.youtube.com/watch?v=QOaL1Lwmoj0,855766982800000.0
XAUUSD Analysis For September 25th #trading #forex #forex #gold #goldtrading,FX Pip Collector,26800,340,20,https://www.youtube.com/watch?v=A-_l_eEuEn4,12210080000.000002
Forex Trading Lot Size Explained | GOLD Lot Size | STEP TRADERS,Step Traders,27600,260101,50,https://www.youtube.com/watch?v=vPOlJDg2LpY,3962690755200.001
Live XAUUSD GOLD- My Trading Strategy-08/10,FOREX & GOLD,144000,29322,0,https://www.youtube.com/watch?v=V6_usSZsYtg,inf
Xauusd analysis today | Gold analysis | Trading | gold,Pipspalace ,127,431,1,https://www.youtube.com/watch?v=d-1jXCdpMKM,6951598.999999999
Sniper Entry in GOLD #xauusdscalping #xauusd #xauusdforex #forextrading #forex #forexstrategy #smc,Q.B FOREX,1860,501,0,https://www.youtube.com/watch?v=zQMye8NYfL4,inf
"$280,000 CPI news trade  #cpi #xauusd #forextips",Raja Banks,314000,97829,105,https://www.youtube.com/watch?v=q0onnqIt3as,91862362704761.9
$200--$1650+ in GOLD #xauusdscalping #xauusd #xauusdforex #forextrading #forex #forexstrategy #smc,Q.B FOREX,1860,450,0,https://www.youtube.com/watch?v=cZ_aiBwKIII,inf
Making Blues with XauUsd #trading #blues #gold #money #viral #forex,Piro Forex,101,356,12,https://www.youtube.com/watch?v=hcFxmUuNpH4,302629.6666666667
$300--$2000 Sniper Entry in GOLD #xauusdscalping #xauusdsignals #xauusd #forex #forextrading #smc,Q.B FOREX,1860,487,0,https://www.youtube.com/watch?v=DQ84vkdFg0M,inf
